rapport_33396
URL;TITRE;TYPE;AUTEURS;CONTRIBUTEURS;EDITEURS;DATES;DESCRIPTIONS;SUJETS;PROVENANCE;ARK CATALOGUE;DROITS;NOMBRE DE VUES;CODE(S) PROJET(S);NQA Moyen (%);SOURCE
https://bibliotheques-specialisees.paris .fr/ark:/73873/pf0001836977;[Etude publicitaire pour le] cognac Bisquit. [Enseigne publicitaire monumentale pour] l'Exposition internationale des Arts et Techniques dans la vie moderne : [photographie];images;Vigneau, André (1892-1968) ¤ Camera (Société de presse);;1937;1937;Caméra fut un studio de publicité photographique et cinématographique fondé par André Vigneau en 1932. Il resta en activité jusqu'en 1940. ¤ 4C-EPF-007-0420 : tirage réalisé d'après le négatif NN-004-2244;Cognac Bisquit ¤ Exposition internationale . 1937 . Paris ¤ Photographie publicitaire -- France -- Paris (France) ¤ Alcools ¤ Publicité ¤ Photographie;Bibliothèques spécialisées de la Ville de Paris;;domaine public ¤ public domain;1;;0.0;© André Vigneau / BHVP / Roger-Viollet / Ville de Paris ,
https://bibliotheques-specialisees.paris .fr/ark:/73873/pf0001789722;[Etude publicitaire pour Robert Lang. Exposition internationale des Arts et techniques de 1937 . Hall du pavillon de la Suède et vue d'ensemble du Trocadéro] : [photographie];images;Vigneau, André (1892-1968) ¤ Camera (Société de presse);;[1937 ];1937;Caméra fut un studio de publicité photographique et cinématographique fondé par André Vigneau en 1932. Il resta en activité jusqu'en 1940. ¤ 4C-EPF-007-0941 : tirage réalisé d'après le négatif NN-004-2292;Exposition internationale . 1937 . Paris ¤ Photographie publicitaire -- France -- Paris (France) ¤ Paris (France) -- Jardins du Trocadéro ¤ Paris (France) -- Palais de Chaillot ¤ Photographie;Bibliothèques spécialisées de la Ville de Paris;;domaine public ¤ public domain;1;;0.0;© André Vigneau / BHVP / Roger-Viollet / Ville de Paris ,
https://gallica.bnf.fr/ark:/12148/btv1b10589915p;[Exposition des Arts et des Techniques à Paris ] : [beffroi de Bergues];images;Maillard, Marcel (1899-1977). Photographe. Ancien possesseur;;;1937;Donateur : Manneville, Philippe (1937 -2012). Donateur ¤ Donateur : Manneville, Philippe (1937 -2012);Expositions internationales ¤ Paris (France);Gallica;http://catalogue.bnf.fr/ark:/12148/cb45893386h;domaine public ¤ public domain;1;BmLHav000;0.0;Bibliothèque municipale du Havre, MM/FP 64.02
https://gallica.bnf.fr/ark:/12148/btv1b105899181;[Exposition des Arts et des Techniques à Paris ] : [beffroi de Bergues];images;Maillard, Marcel (1899-1977). Photographe. Ancien possesseur;;;1937;Donateur : Manneville, Philippe (1937 -2012). Donateur ¤ Donateur : Manneville, Philippe (1937 -2012);Expositions internationales ¤ Paris (France);Gallica;http://catalogue.bnf.fr/ark:/12148/cb45893389j;domaine public ¤ public domain;1;BmLHav000;0.0;Bibliothèque municipale du Havre, MM/FP 64.05
https://gallica.bnf.fr/ark:/12148/btv1b10589913s;[Exposition des Arts et des Techniques à Paris ] : [cour de l'Algérie, avec Marcel Maillard];images;Maillard, Marcel (1899-1977). Photographe. Ancien possesseur;;;1937;Donateur : Manneville, Philippe (1937 -2012). Donateur ¤ Donateur : Manneville, Philippe (1937 -2012);Expositions internationales ¤ Paris (France);Gallica;http://catalogue.bnf.fr/ark:/12148/cb45893384t;domaine public ¤ public domain;1;BmLHav000;0.0;Bibliothèque municipale du Havre, MM/FP 63.11
https://gallica.bnf.fr/ark:/12148/btv1b10589911w;[Exposition des Arts et des Techniques à Paris ] : [cour de l'Algérie];images;Maillard, Marcel (1899-1977). Photographe. Ancien possesseur;;;1937;Donateur : Manneville, Philippe (1937 -2012). Donateur ¤ Donateur : Manneville, Philippe (1937 -2012);Expositions internationales ¤ Paris (France);Gallica;http://catalogue.bnf.fr/ark:/12148/cb458933824;domaine public ¤ public domain;1;BmLHav000;0.0;Bibliothèque municipale du Havre, MM/FP 63.09
https://gallica.bnf.fr/ark:/12148/btv1b10589910f;[Exposition des Arts et des Techniques à Paris ] : [cour de l'Algérie];images;Maillard, Marcel (1899-1977). Photographe. Ancien possesseur;;;1937;Donateur : Manneville, Philippe (1937 -2012). Donateur ¤ Donateur : Manneville, Philippe (1937 -2012);Expositions internationales ¤ Paris (France);Gallica;http://catalogue.bnf.fr/ark:/12148/cb45893381s;domaine public ¤ public domain;1;BmLHav000;0.0;Bibliothèque municipale du Havre, MM/FP 63.08
https://gallica.bnf.fr/ark:/12148/btv1b10589912b;[Exposition des Arts et des Techniques à Paris ] : [cour de la Tunisie];images;Maillard, Marcel (1899-1977). Photographe. Ancien possesseur;;;1937;Donateur : Manneville, Philippe (1937 -2012). Donateur ¤ Donateur : Manneville, Philippe (1937 -2012);Expositions internationales ¤ Paris (France);Gallica;http://catalogue.bnf.fr/ark:/12148/cb45893383g;domaine public ¤ public domain;1;BmLHav000;0.0;Bibliothèque municipale du Havre, MM/FP 63.10
https://gallica.bnf.fr/ark:/12148/btv1b10589917k;[Exposition des Arts et des Techniques à Paris ] : [église du pavillon pontifical];images;Maillard, Marcel (1899-1977). Photographe. Ancien possesseur;;;1937;Donateur : Manneville, Philippe (1937 -2012). Donateur ¤ Donateur : Manneville, Philippe (1937 -2012);Expositions internationales ¤ Paris (France);Gallica;http://catalogue.bnf.fr/ark:/12148/cb458933886;domaine public ¤ public domain;1;BmLHav000;0.0;Bibliothèque municipale du Havre, MM/FP 64.04
https://gallica.bnf.fr/ark:/12148/btv1b105899164;[Exposition des Arts et des Techniques à Paris ] : [géants des Flandres];images;Maillard, Marcel (1899-1977). Photographe. Ancien possesseur;;;1937;Donateur : Manneville, Philippe (1937 -2012). Donateur ¤ Donateur : Manneville, Philippe (1937 -2012);Expositions internationales ¤ Paris (France);Gallica;http://catalogue.bnf.fr/ark:/12148/cb45893387v;domaine public ¤ public domain;1;BmLHav000;0.0;Bibliothèque municipale du Havre, MM/FP 64.03
https://gallica.bnf.fr/ark:/12148/btv1b105899147;[Exposition des Arts et des Techniques à Paris ] : [la Corse];images;Maillard, Marcel (1899-1977). Photographe. Ancien possesseur;;;1937;Donateur : Manneville, Philippe (1937 -2012). Donateur ¤ Donateur : Manneville, Philippe (1937 -2012);Expositions internationales ¤ Paris (France);Gallica;http://catalogue.bnf.fr/ark:/12148/cb458933855;domaine public ¤ public domain;1;BmLHav000;0.0;Bibliothèque municipale du Havre, MM/FP 63.12
https://gallica.bnf.fr/ark:/12148/btv1b10589919g;[Exposition des Arts et des Techniques à Paris ] : [pavillon Belgique (?)];images;Maillard, Marcel (1899-1977). Photographe. Ancien possesseur;;;1937;Donateur : Manneville, Philippe (1937 -2012). Donateur ¤ Donateur : Manneville, Philippe (1937 -2012);Expositions internationales ¤ Paris (France);Gallica;http://catalogue.bnf.fr/ark:/12148/cb45893390r;domaine public ¤ public domain;1;BmLHav000;0.0;Bibliothèque municipale du Havre, MM/FP 64.06
https://bibliotheques-specialisees.paris .fr/ark:/73873/pf0001614838;[Exposition internationale des Arts et Techniques dans la Vie Moderne. 1937 . Chandeliers en cristal dessinés par Jean Luce. ] : [photographie];images;Bonney, Thérèse (1894-1978);;1937;1937;;Luce, Jean (1895-....) ¤ Exposition internationale . 1937 . Paris ¤ Photographie;Bibliothèques spécialisées de la Ville de Paris;;UCBerkeley;;;0.0;The Bancroft Library, University of California, Berkeley / Ville de Paris / BHVP, NN-006-00045
https://bibliotheques-specialisees.paris .fr/ark:/73873/pf0001678746;[Exposition internationale des Arts et Techniques dans la Vie moderne. 1937 . Dîner des responsables au restaurant La Tour d'Argent.] : [photographie];images;Bonney, Thérèse (1894-1978);;1937;1937;Vue du restaurant La Tour d'Argent : debout, portant la moustache, 3e en partant de la gauche : Albert Laprade, architecte du Musée permanent des Colonies;Laprade, Albert (1883-1978) ¤ La Tour d'argent (Paris , Restaurant) -- 1900-1939 ¤ Exposition internationale . 1937 . Paris ¤ Photographie;Bibliothèques spécialisées de la Ville de Paris;;UCBerkeley;;;0.0;The Bancroft Library, University of California, Berkeley / Ville de Paris / BHVP, NV-006-00188
https://bibliotheques-specialisees.paris .fr/ark:/73873/pf0001678726;[Exposition internationale des Arts et Techniques dans la Vie moderne. 1937 . Dîner des responsables au restaurant La Tour d'Argent.] : [photographie];images;Bonney, Thérèse (1894-1978);;1937;1937;Vue du restaurant La Tour d'Argent : debout, portant la moustache, 3e en partant de la gauche : Albert Laprade, architecte du Musée permanent des Colonies;Laprade, Albert (1883-1978) ¤ La Tour d'argent (Paris , Restaurant) -- 1900-1939 ¤ Exposition internationale . 1937 . Paris ¤ Photographie;Bibliothèques spécialisées de la Ville de Paris;;UCBerkeley;;;0.0;The Bancroft Library, University of California, Berkeley / Ville de Paris / BHVP, NV-006-00186
https://bibliotheques-specialisees.paris .fr/ark:/73873/pf0001615027;[Exposition internationale des Arts et Techniques dans la Vie moderne. 1937 . Dîner des responsables de l'exposition à La Tour d'Argent. ] : [photographie];images;Bonney, Thérèse (1894-1978);;1937;1937;;Exposition internationale . 1937 . Paris ¤ La Tour d'argent (Paris , Restaurant) -- 1900-1939 ¤ Photographie;Bibliothèques spécialisées de la Ville de Paris;;UCBerkeley;;;0.0;The Bancroft Library, University of California, Berkeley / Ville de Paris / BHVP,
https://bibliotheques-specialisees.paris .fr/ark:/73873/pf0001615202;"[Exposition internationale des Arts et Techniques dans la Vie moderne. 1937 . Musée d'Art Moderne. ""Allégorie à la gloire des arts "" ] : [photographie]";images;Bonney, Thérèse (1894-1978);;1937;1937;Bas-relief du sculpteur Alfred Janniot sur la façade du musée côté quai de New York;Janniot, Alfred (1889-1969) ¤ Exposition internationale . 1937 . Paris ¤ Musée d'art moderne de la Ville de Paris -- 1900-1939 ¤ Photographie;Bibliothèques spécialisées de la Ville de Paris;;UCBerkeley;;;0.0;The Bancroft Library, University of California, Berkeley / Ville de Paris / BHVP, 4C-EPF-006-01731
https://bibliotheques-specialisees.paris .fr/ark:/73873/pf0001615195;"[Exposition internationale des Arts et Techniques dans la Vie moderne. 1937 . Musée d'Art Moderne. ""Allégorie à la gloire des arts "". ] : [photographie]";images;Bonney, Thérèse (1894-1978);;1937;1937;Détail du bas-relief du sculpteur Alfred Janniot sur la façade du musée côté quai de New York;Janniot, Alfred (1889-1969) ¤ Exposition internationale . 1937 . Paris ¤ Musée d'art moderne de la Ville de Paris -- 1900-1939 ¤ Photographie;Bibliothèques spécialisées de la Ville de Paris;;UCBerkeley;;;0.0;The Bancroft Library, University of California, Berkeley / Ville de Paris / BHVP, 4C-EPF-006-01727
https://bibliotheques-specialisees.paris .fr/ark:/73873/pf0001615207;"[Exposition internationale des Arts et Techniques dans la Vie moderne. 1937 . Musée d'Art Moderne. ""Allégorie à la gloire des arts ""] : [photographie]";images;Bonney, Thérèse (1894-1978);;1937;1937;Bas-relief du sculpteur Alfred Janniot sur la façade du musée côté quai de New York;Janniot, Alfred (1889-1969) ¤ Exposition internationale . 1937 . Paris ¤ Musée d'art moderne de la Ville de Paris -- 1900-1939 ¤ Photographie;Bibliothèques spécialisées de la Ville de Paris;;UCBerkeley;;;0.0;The Bancroft Library, University of California, Berkeley / Ville de Paris / BHVP, 4C-EPF-006-01733
https://bibliotheques-specialisees.paris .fr/ark:/73873/pf0001615209;[Exposition internationale des Arts et Techniques dans la Vie moderne. 1937 . Musée d'Art Moderne. ] : [photographie];images;Bonney, Thérèse (1894-1978);;1937;1937;"""Nymphe allongée"" du sculpteur Léon-Ernest Drivier au bord du bassin et bas-relief ""Allégorie à la gloire des arts "" du sculpteur Alfred Janniot sur la façade du musée, côté quai de New York";Drivier, Léon-Ernest (1878-1951) ¤ Janniot, Alfred (1889-1969) ¤ Exposition internationale . 1937 . Paris ¤ Musée d'art moderne de la Ville de Paris ¤ Photographie;Bibliothèques spécialisées de la Ville de Paris;;UCBerkeley;;;0.0;The Bancroft Library, University of California, Berkeley / Ville de Paris / BHVP, 4C-EPF-006-01734
https://bibliotheques-specialisees.paris .fr/ark:/73873/pf0001615192;[Exposition internationale des Arts et Techniques dans la Vie moderne. 1937 . Musée d'Art Moderne. ] : [photographie];images;Bonney, Thérèse (1894-1978);;1937;1937;"Détail du bas-relief ""Allégorie à la gloire des arts "" du sculpteur Alfred Janniot sur la façade du musée, côté quai de New York : ""Erato""";Janniot, Alfred (1889-1969) ¤ Exposition internationale . 1937 . Paris ¤ Musée d'art moderne de la Ville de Paris -- 1900-1939 ¤ Photographie;Bibliothèques spécialisées de la Ville de Paris;;UCBerkeley;;;0.0;The Bancroft Library, University of California, Berkeley / Ville de Paris / BHVP, 4C-EPF-006-01726
https://bibliotheques-specialisees.paris .fr/ark:/73873/pf0001615302;[Exposition internationale des Arts et techniques dans la Vie moderne. 1937 . Palais des tissus, des Gobelins et de l'UCAF. Taffetas. ] : [photographie];images;Bonney, Thérèse (1894-1978);;1937;1937;;Exposition internationale . 1937 . Paris ¤ Photographie;Bibliothèques spécialisées de la Ville de Paris;;UCBerkeley;;;0.0;The Bancroft Library, University of California, Berkeley / Ville de Paris / BHVP, NN-006-00104
https://bibliotheques-specialisees.paris .fr/ark:/73873/pf0001615301;[Exposition internationale des Arts et techniques dans la Vie moderne. 1937 . Palais des tissus, des Gobelins et de l'UCAF. Taffetas. ] : [photographie];images;Bonney, Thérèse (1894-1978);;1937;1937;;Exposition internationale . 1937 . Paris ¤ Photographie;Bibliothèques spécialisées de la Ville de Paris;;UCBerkeley;;;0.0;The Bancroft Library, University of California, Berkeley / Ville de Paris / BHVP, NN-006-00103
https://bibliotheques-specialisees.paris .fr/ark:/73873/pf0001769729;[Exposition internationale des Arts et Techniques dans la Vie moderne. 1937 . Pavillon de l'Electricité. Laboratoire expérimental. Ingénieur en train de tester les solénoïdes. ] : [photographie];images;Bonney, Thérèse (1894-1978);;1937;1937;;Exposition internationale . 1937 . Paris ¤ Musée d'art moderne de la Ville de Paris ¤ Photographie;Bibliothèques spécialisées de la Ville de Paris;;UCBerkeley;;;0.0;The Bancroft Library, University of California, Berkeley / Ville de Paris / BHVP, NV-006-00119
https://bibliotheques-specialisees.paris .fr/ark:/73873/pf0001678947;[Exposition internationale des Arts et Techniques dans la Vie moderne. 1937 . Préparatifs. Jean Perrin. ] : [photographie];images;Bonney, Thérèse (1894-1978);;[1937 ];1937;Jean Perrin est président de la Classe I. Découverte scientifique dont beaucoup d'installations seront montrées au Palais de la Découverte pendant l'Exposition internationale;Perrin, Jean (1870-1942) ¤ Exposition internationale . 1937 . Paris ¤ Photographie;Bibliothèques spécialisées de la Ville de Paris;;UCBerkeley;;;0.0;The Bancroft Library, University of California, Berkeley / Ville de Paris / BHVP, NV-006-00260
https://bibliotheques-specialisees.paris .fr/ark:/73873/pf0001678949;[Exposition internationale des Arts et Techniques dans la Vie moderne. 1937 . Préparatifs. Jean Perrin. ] : [photographie];images;Bonney, Thérèse (1894-1978);;[1937 ];1937;Jean Perrin est président de la Classe I. Découverte scientifique dont beaucoup d'installations seront montrées au Palais de la Découverte pendant l'Exposition internationale;Perrin, Jean (1870-1942) ¤ Exposition internationale . 1937 . Paris ¤ Photographie;Bibliothèques spécialisées de la Ville de Paris;;UCBerkeley;;;0.0;The Bancroft Library, University of California, Berkeley / Ville de Paris / BHVP, NV-006-00262
https://bibliotheques-specialisees.paris .fr/ark:/73873/pf0001674395;[Exposition internationale des Arts et Techniques dans la Vie moderne. 1937 . Préparatifs. Jean Perrin. ] : [photographie];images;Bonney, Thérèse (1894-1978);;[1937 ];1937;Jean Perrin est président de la Classe I. Découverte scientifique dont beaucoup d'installations seront montrées au Palais de la Découverte pendant l'Exposition internationale;Perrin, Jean (1870-1942) ¤ Exposition internationale . 1937 . Paris ¤ Photographie;Bibliothèques spécialisées de la Ville de Paris;;UCBerkeley;;;0.0;The Bancroft Library, University of California, Berkeley / Ville de Paris / BHVP, NV-006-00261
https://bibliotheques-specialisees.paris .fr/ark:/73873/pf0001674080;[Exposition internationale des Arts et Techniques dans la Vie moderne. 1937 . Préparatifs. Marcel Lods et Eugène Beaudouin. ] : [photographie];images;Bonney, Thérèse (1894-1978);;[1937 ];1937;Marcel Lods et Eugène Beaudouin sont ici photographiés devant une esquisse du projet des Fêtes de lumière et de musique sur la Seine dont ils seront responsables pendant l'Exposition internationale;Lods, Marcel (1891-1978) ¤ Beaudouin, Eugène (1898-1983) ¤ Exposition internationale . 1937 . Paris ¤ Portraits ¤ Photographie;Bibliothèques spécialisées de la Ville de Paris;;UCBerkeley;;;0.0;The Bancroft Library, University of California, Berkeley / Ville de Paris / BHVP, NV-006-00183
https://bibliotheques-specialisees.paris .fr/ark:/73873/pf0001674082;[Exposition internationale des Arts et Techniques dans la Vie moderne. 1937 . Préparatifs. Marcel Lods et Eugène Beaudouin. ] : [photographie];images;Bonney, Thérèse (1894-1978);;[1937 ];1937;Marcel Lods et Eugène Beaudouin sont ici photographiés devant une esquisse du projet des Fêtes de lumière et de musique sur la Seine dont ils seront responsables pendant l'Exposition internationale;Lods, Marcel (1891-1978) ¤ Beaudouin, Eugène (1898-1983) ¤ Exposition internationale . 1937 . Paris ¤ Portraits ¤ Photographie;Bibliothèques spécialisées de la Ville de Paris;;UCBerkeley;;;0.0;The Bancroft Library, University of California, Berkeley / Ville de Paris / BHVP, NV-006-00185
https://bibliotheques-specialisees.paris .fr/ark:/73873/pf0001679505;[Exposition internationale des Arts et Techniques dans la Vie moderne. 1937 . Préparatifs. Marcel Lods et Eugène Beaudouin. ] : [photographie];images;Bonney, Thérèse (1894-1978);;[1937 ];1937;Marcel Lods et Eugène Beaudouin sont ici photographiés devant une esquisse du projet des Fêtes de lumière et de musique vues du parc des Buttes Chaumont dont ils seront responsables pendant l'Exposition internationale;Lods, Marcel (1891-1978) ¤ Beaudouin, Eugène (1898-1983) ¤ Exposition internationale . 1937 . Paris ¤ Paris (France) -- Parc des Buttes-Chaumont ¤ Portraits ¤ Photographie;Bibliothèques spécialisées de la Ville de Paris;;UCBerkeley;;;0.0;The Bancroft Library, University of California, Berkeley / Ville de Paris / BHVP, NV-006-00182
https://bibliotheques-specialisees.paris .fr/ark:/73873/pf0001679507;[Exposition internationale des Arts et Techniques dans la Vie moderne. 1937 . Préparatifs. Marcel Lods et Eugène Beaudouin. ] : [photographie];images;Bonney, Thérèse (1894-1978);;[1937 ];1937;Marcel Lods et Eugène Beaudouin sont ici photographiés devant un plan des lieux parisiens de l'Exposition où auront lieu les Fêtes de lumière et de musique sur la Seine dont ils seront responsables;Lods, Marcel (1891-1978) ¤ Beaudouin, Eugène (1898-1983) ¤ Exposition internationale . 1937 . Paris ¤ Portraits ¤ Photographie;Bibliothèques spécialisées de la Ville de Paris;;UCBerkeley;;;0.0;The Bancroft Library, University of California, Berkeley / Ville de Paris / BHVP, NV-006-00184
https://bibliotheques-specialisees.paris .fr/ark:/73873/pf0001674072;[Exposition internationale des Arts et Techniques dans la Vie moderne. 1937 . Préparatifs. Maurice Martenot et sa femme Ginette Martenot. ] : [photographie];images;Bonney, Thérèse (1894-1978);;[1937 ];1937;Maurice Martenot est ici photographié avec sa femme Ginette Martenot dans leur appartement . Il dirigera le concert de l'orchestre d'Ondes Martenot donné au palais de l'UCAF (Union corporative de l'Art français) pendant l'Exposition internationale;Martenot, Maurice (1898-1980) ¤ Martenot, Ginette (1902-1996) ¤ Exposition internationale . 1937 . Paris ¤ Ondes Martenot -- 1900-1939 ¤ Portraits ¤ Photographie;Bibliothèques spécialisées de la Ville de Paris;;UCBerkeley;;;0.0;The Bancroft Library, University of California, Berkeley / Ville de Paris / BHVP, 4C-EPF-006-01218
https://bibliotheques-specialisees.paris .fr/ark:/73873/pf0001673800;[Exposition internationale des Arts et Techniques dans la Vie moderne. 1937 . Préparatifs. Maurice Martenot. ] : [photographie];images;Bonney, Thérèse (1894-1978);;[1937 ];1937;Maurice Martenot est ici photographié dans son appartement . Il dirigera le concert de l'orchestre d'Ondes Martenot donné au palais de l'UCAF (Union corporative de l'Art français) pendant l'Exposition internationale;Martenot, Maurice (1898-1980) ¤ Exposition internationale . 1937 . Paris ¤ Portraits ¤ Photographie;Bibliothèques spécialisées de la Ville de Paris;;UCBerkeley;;;0.0;The Bancroft Library, University of California, Berkeley / Ville de Paris / BHVP, NN-006-00157
https://bibliotheques-specialisees.paris .fr/ark:/73873/pf0001674074;[Exposition internationale des Arts et Techniques dans la Vie moderne. 1937 . Préparatifs. Maurice Martenot. ] : [photographie];images;Bonney, Thérèse (1894-1978);;[1937 ];1937;Maurice Martenot est ici photographié dans son appartement . Il dirigera le concert de l'orchestre d'Ondes Martenot donné au palais de l'UCAF (Union corporative de l'Art français) pendant l'Exposition internationale;Martenot, Maurice (1898-1980) ¤ Exposition internationale . 1937 . Paris ¤ Portraits ¤ Photographie;Bibliothèques spécialisées de la Ville de Paris;;UCBerkeley;;;0.0;The Bancroft Library, University of California, Berkeley / Ville de Paris / BHVP, 4C-EPF-006-01219
https://bibliotheques-specialisees.paris .fr/ark:/73873/pf0001674069;[Exposition internationale des Arts et Techniques dans la Vie moderne. 1937 . Préparatifs. Maurice Martenot. ] : [photographie];images;Bonney, Thérèse (1894-1978);;[1937 ];1937;Maurice Martenot est ici photographié dans son appartement . Il dirigera le concert de l'orchestre d'Ondes Martenot donné au palais de l'UCAF (Union corporative de l'Art français) pendant l'Exposition internationale;Martenot, Maurice (1898-1980) ¤ Exposition internationale . 1937 . Paris ¤ Ondes Martenot -- 1900-1939 ¤ Portraits ¤ Photographie;Bibliothèques spécialisées de la Ville de Paris;;UCBerkeley;;;0.0;The Bancroft Library, University of California, Berkeley / Ville de Paris / BHVP, NN-006-00158
https://bibliotheques-specialisees.paris .fr/ark:/73873/pf0001674562;[Exposition internationale des Arts et Techniques dans la Vie moderne. 1937 . Préparatifs. Musée d'art moderne. Alfred Janniot. ] : [photographie];images;Bonney, Thérèse (1894-1978);;1937;1937;"Alfred Janniot est ici photographié devant la façade du Musée d'art moderne, côté quai de New York, lors de l'exécution de son bas-relief ""Allégorie à la gloire des arts """;Janniot, Alfred (1889-1969) ¤ Exposition internationale . 1937 . Paris ¤ Musée d'art moderne de la Ville de Paris -- 1900-1939 ¤ Photographie;Bibliothèques spécialisées de la Ville de Paris;;UCBerkeley;;;0.0;The Bancroft Library, University of California, Berkeley / Ville de Paris / BHVP, 4C-EPF-006-01247
https://bibliotheques-specialisees.paris .fr/ark:/73873/pf0001674556;[Exposition internationale des Arts et Techniques dans la Vie moderne. 1937 . Préparatifs. Musée d'art moderne. Alfred Janniot. ] : [photographie];images;Bonney, Thérèse (1894-1978);;1937;1937;"Alfred Janniot est ici photographié, lors de l'exécution de son bas-relief ""Allégorie à la gloire des arts "", sur la façade du Musée d'art moderne, côté quai de New York";Janniot, Alfred (1889-1969) ¤ Exposition internationale . 1937 . Paris ¤ Musée d'art moderne de la Ville de Paris -- 1900-1939 ¤ Photographie;Bibliothèques spécialisées de la Ville de Paris;;UCBerkeley;;;0.0;The Bancroft Library, University of California, Berkeley / Ville de Paris / BHVP, 4C-EPF-006-01245
https://bibliotheques-specialisees.paris .fr/ark:/73873/pf0001674396;[Exposition internationale des Arts et Techniques dans la Vie moderne. 1937 . Préparatifs. Musée d'art moderne. Alfred Janniot. ] : [photographie];images;Bonney, Thérèse (1894-1978);;1937;1937;"Alfred Janniot est ici photographié devant la façade du Musée d'art moderne, côté quai de New York, lors de l'exécution de son bas-relief ""Allégorie à la gloire des arts """;Janniot, Alfred (1889-1969) ¤ Exposition internationale . 1937 . Paris ¤ Musée d'art moderne de la Ville de Paris -- 1900-1939 ¤ Photographie;Bibliothèques spécialisées de la Ville de Paris;;UCBerkeley;;;0.0;The Bancroft Library, University of California, Berkeley / Ville de Paris / BHVP, 4C-EPF-006-01244
https://bibliotheques-specialisees.paris .fr/ark:/73873/pf0001674600;[Exposition internationale des Arts et Techniques dans la Vie moderne. 1937 . Préparatifs. Pavillon de l'URSS. Boris Iofan. ] : [photographie];images;Bonney, Thérèse (1894-1978);;1937;1937;Boris Iofan, architecte du pavillon, est ici photographié dans l'enceinte de l'exposition avant son ouverture au public;Iofan, Boris (1891-1976) ¤ Exposition internationale . 1937 . Paris .. Section russe ¤ Photographie;Bibliothèques spécialisées de la Ville de Paris;;UCBerkeley;;;0.0;The Bancroft Library, University of California, Berkeley / Ville de Paris / BHVP, 4C-EPF-006-01249
https://bibliotheques-specialisees.paris .fr/ark:/73873/pf0001674610;[Exposition internationale des Arts et Techniques dans la Vie moderne. 1937 . Préparatifs. Pavillon de l'URSS. Boris Iofan. ] : [photographie];images;Bonney, Thérèse (1894-1978);;1937;1937;Boris Iofan, architecte du pavillon, est ici photographié dans l'enceinte de l'exposition avant son ouverture au public;Iofan, Boris (1891-1976) ¤ Exposition internationale . 1937 . Paris .. Section russe ¤ Photographie;Bibliothèques spécialisées de la Ville de Paris;;UCBerkeley;;;0.0;The Bancroft Library, University of California, Berkeley / Ville de Paris / BHVP, 4C-EPF-006-01254
https://bibliotheques-specialisees.paris .fr/ark:/73873/pf0001674605;[Exposition internationale des Arts et Techniques dans la Vie moderne. 1937 . Préparatifs. Pavillon de l'URSS. Boris Iofan. ] : [photographie];images;Bonney, Thérèse (1894-1978);;1937;1937;Boris Iofan, architecte du pavillon, est ici photographié dans le pavillon en construction;Iofan, Boris (1891-1976) ¤ Exposition internationale . 1937 . Paris .. Section russe ¤ Photographie;Bibliothèques spécialisées de la Ville de Paris;;UCBerkeley;;;0.0;The Bancroft Library, University of California, Berkeley / Ville de Paris / BHVP, 4C-EPF-006-01251
https://bibliotheques-specialisees.paris .fr/ark:/73873/pf0001674609;[Exposition internationale des Arts et Techniques dans la Vie moderne. 1937 . Préparatifs. Pavillon de l'URSS. Boris Iofan. ] : [photographie];images;Bonney, Thérèse (1894-1978);;1937;1937;Boris Iofan, architecte du pavillon, est ici photographié dans le pavillon en construction;Iofan, Boris (1891-1976) ¤ Exposition internationale . 1937 . Paris .. Section russe ¤ Photographie;Bibliothèques spécialisées de la Ville de Paris;;UCBerkeley;;;0.0;The Bancroft Library, University of California, Berkeley / Ville de Paris / BHVP, 4C-EPF-006-01252
https://bibliotheques-specialisees.paris .fr/ark:/73873/pf0001675023;[Exposition internationale des Arts et Techniques dans la Vie moderne. 1937 . Préparatifs. Pavillon de la Grande Bretagne. Oliver Hill et le major Pick, architectes du pavillon. ] : [photographie];images;Bonney, Thérèse (1894-1978);;1937;1937;Le major Pick et Oliver Hill, architectes du pavillon, sont ici photographiés dans l'enceinte de l'exposition avant son ouverture au public;Pick, (Major) ¤ Hill, Oliver (1907?-2007) ¤ Exposition internationale . 1937 . Paris .. Section britannique ¤ Photographie;Bibliothèques spécialisées de la Ville de Paris;;UCBerkeley;;;0.0;The Bancroft Library, University of California, Berkeley / Ville de Paris / BHVP, 4C-EPF-006-01257
https://bibliotheques-specialisees.paris .fr/ark:/73873/pf0001675024;[Exposition internationale des Arts et Techniques dans la Vie moderne. 1937 . Préparatifs. Pavillon de la Grande Bretagne. Oliver Hill et le major Pick, architectes du pavillon. ] : [photographie];images;Bonney, Thérèse (1894-1978);;1937;1937;Le major Pick et Oliver Hill, architectes du pavillon, sont ici photographiés dans l'enceinte de l'exposition avant son ouverture au public;Pick, (Major) ¤ Hill, Oliver (1907?-2007) ¤ Exposition internationale . 1937 . Paris .. Section britannique ¤ Photographie;Bibliothèques spécialisées de la Ville de Paris;;UCBerkeley;;;0.0;The Bancroft Library, University of California, Berkeley / Ville de Paris / BHVP, 4C-EPF-006-01258
